id,danceability,energy,valence,mood
0e0hVla9NkILk2JWOwVCMW,0.476,0.522,0.0973,sad
7ESnexsnylx85YfT6ZiSun,0.407,0.5489999999999999,0.32,sad
6yTnvHRhUuuaoxy4dHzLGo,0.5479999999999999,0.8640000000000001,0.5,happy
3TSZpRzSEKL1dFfpd1JDoF,0.612,0.68,0.346,happy
1fMZR4DD2mE0iXginD9fOc,0.667,0.857,0.301,happy
61XspFITuKmAlYdQacNCbF,0.438,0.938,0.584,happy
2pfkaHd8arhESSxyJAou6g,0.441,0.268,0.057,sad
5DP6ow4t5Mmfge0fMRhSJD,0.249,0.129,0.253,relaxed
7zNT9GE070fYjnhx6TFWnQ,0.519,0.236,0.283,sad
4nX11Rjdh7AuM8Ezb73m1R,0.603,0.902,0.135,happy
3wcaYUOKVSEbmmGB43YGqf,0.627,0.944,0.551,happy
5UaOg4eymp98fxKyx6SHmB,0.443,0.722,0.1669999999999999,happy
4CFlaEtdgeu4mFmnUApAyl,0.446,0.0586,0.111,relaxed
5OTdNMpl1EPr3tOLyyRIc3,0.775,0.66,0.425,happy
1XZrMIHtCVJPqK29Mzm44G,0.537,0.847,0.459,happy
1j45uvYWACNGDZ0jmKSTuP,0.621,0.345,0.113,relaxed
1rJ1xX2XBC8nesYapeO6Av,0.45,0.877,0.6629999999999999,happy
5q2hzGmdBeXEWuMOlOMOt2,0.612,0.037,0.103,relaxed
7jqzZyJJLrpkRFYGpkqSK6,0.552,0.643,0.212,sad
5BegkNkGXa6TUobnxy5LFL,0.6629999999999999,0.957,0.937,happy
4Of7rzpRpV1mWRbhp5rAqG,0.736,0.308,0.361,sad
4BggEwLhGfrbrl7JBhC8EC,0.736,0.8109999999999999,0.609,happy
7AQKjpzLGVBKvTDyoJ7YVK,0.31,0.0313,0.182,relaxed
63rva3TBizr6x1Yp5uwKfD,0.5539999999999999,0.667,0.597,happy
44Co96UhNfnq258r2VybLE,0.186,0.271,0.0684,relaxed
4CilIy3dA3P9Tq2NFqKEOX,0.435,0.774,0.448,happy
6dB3Uad2TOaJcGKpM3zizO,0.374,0.426,0.0902,sad
2106G7MY2XnVyqij2bJVGH,0.507,0.836,0.333,happy
4WiiRw2PHMNQE0ad6y6GdD,0.614,0.938,0.607,happy
2DlHlPMa4M17kufBvI2lEN,0.419,0.934,0.286,happy
5OxyHotdy7y789r3UQcHAB,0.341,0.0582,0.0514,relaxed
18cST7DK31Ab2rTH1POP6A,0.6990000000000001,0.87,0.778,happy
6u1ymcw9MTK9mPGy8XdvEb,0.18,0.0754,0.0366,relaxed
7bKMZYXVYzGMvnHiRDCmjy,0.421,0.136,0.0505,relaxed
1LMVGL3030W3mGmRrd2hCm,0.607,0.935,0.51,happy
2TFQPFUqRtgj1auq9b5PlR,0.351,0.24,0.0968,relaxed
7kpZ9isu48poYKpaAb0wiR,0.431,0.144,0.0491,sad
1q3AoLCoawd8Gpm9wP7sHi,0.941,0.421,0.787,sad
6chZg1OMXz9VN3MQCr4cNf,0.619,0.6629999999999999,0.142,happy
2dVvMXDWBY0U7VjCjOjVH9,0.5670000000000001,0.39,0.133,relaxed
3jP962JoLAn9p4wCDdx4My,0.305,0.229,0.0562,relaxed
5uzNa0SBGOe5pPnstWHMCt,0.466,0.615,0.812,happy
0Yb5Kfpf3boElZNa61wPdJ,0.476,0.856,0.847,happy
30ACOtgBj1PqZs1erzFZkU,0.198,0.139,0.106,relaxed
261QAU5PAmYYv0KPr0vc49,0.696,0.677,0.551,happy
7sTtHHrD0zDpmzQzH3zegz,0.455,0.292,0.43,sad
4THgqBGsTYJcNcQWCV92AP,0.242,0.1369999999999999,0.0644,sad
7GL2SOvJXs8QVLX0cUADeq,0.825,0.925,0.5670000000000001,happy
1J1wnDwBjkFvDVOxNOLVjY,0.6859999999999999,0.955,0.447,happy
0gj8zftpww3PXx8xea7Ygn,0.635,0.0302,0.237,relaxed
1FXlhqcYaiw6KuUYtXdtAi,0.6890000000000001,0.456,0.238,happy
1eK4KsyjAzr2xJ86Tj5SWa,0.5920000000000001,0.932,0.698,happy
1vxw6aYJls2oq3gW0DujAo,0.855,0.5870000000000001,0.64,happy
6LqbJXriVJyqJCd9jYoPqP,0.512,0.977,0.731,happy
1ytTeSRAU6IRo2itVDwtPv,0.515,0.43,0.104,sad
08Q4GyxnB8ak1ZwHnjwova,0.542,0.189,0.0755,relaxed
0uESMJnrEKYnZoRbNTvmpB,0.379,0.695,0.4320000000000001,happy
0gUAGl4nHShy1dzHikQKKU,0.482,0.0257,0.144,relaxed
3WEdWvAScE1EcBfErseQnC,0.43,0.256,0.173,relaxed
5lZyYNi8OfFWKiX1p9zDQP,0.391,0.231,0.0882,relaxed
5Iy1wdO0tMaHwKnfFYtlel,0.494,0.267,0.166,sad
7kMPC3vgXk3o9xUP3GWAJ0,0.639,0.4920000000000001,0.6659999999999999,happy
4o9Kj7onklt6xbYl3jVArp,0.722,0.696,0.93,happy
02WacdrRpm4zlP8H7X6bnQ,0.608,0.174,0.193,sad
4O5GKVbnQ8U9BxYWu0hIug,0.555,0.98,0.643,happy
1TQXIltqoZ5XXyfCbAeSQQ,0.629,0.327,0.381,sad
43cElHKBLhVdsz0cPETPIj,0.516,0.407,0.17,sad
10Nmj3JCNoMeBQ87uw5j8k,0.556,0.913,0.73,happy
1OdpIb0nzhDcqwkiYp0O1u,0.642,0.475,0.453,sad
36I7pi5g6XZJm3bcgqmLyE,0.6940000000000001,0.359,0.348,sad
56ag77KIUFvxJhA1gdObsq,0.526,0.471,0.286,relaxed
3JjeC1epY5y2Jysxn5FVCB,0.485,0.4970000000000001,0.065,relaxed
5vymVJ2WUlLnMeQqrgwQx8,0.435,0.333,0.074,relaxed
5AqPW3fH2H4ORBYTVwfHep,0.474,0.41,0.37,sad
0FTDvOs2mzgHAqL31PBXO5,0.5870000000000001,0.97,0.146,happy
0Zl6KnmirT1PeGZvAZY9T1,0.532,0.382,0.0455,relaxed
63JP68VirmCXtWRoMTX8Xi,0.379,0.652,0.0724,sad
27O9FuS1UIm6ZyLplgLQAH,0.296,0.9,0.286,happy
0NnFglDnuZH6qKuvhZpB0r,0.27,0.0384,0.0708,relaxed
5TvkWUGywzfVF5HQ9uySVF,0.434,0.531,0.0935,sad
7zHrHnVSQwI95FGHewXDl8,0.604,0.894,0.415,happy
5yzzy7Hevww3RDntQM5mG1,0.701,0.95,0.477,happy
2reL9PAUza4PUtbjqW1fRf,0.545,0.478,0.318,sad
4SXU3lUZ1eb4JWWbkQw43Y,0.6859999999999999,0.632,0.88,happy
7hQJA50XrCWABAu5v6QZ4i,0.563,0.865,0.601,happy
0A4PZuepTcIQVvA5m7R0M1,0.602,0.784,0.918,happy
1LomCMl5wD3MPVlC6smUHe,0.604,0.789,0.348,sad
4YMLW13PuuO7o3jkIWlKAs,0.831,0.544,0.856,happy
6Nm8h73ycDG2saCnZV8poF,0.591,0.963,0.609,happy
0DRvClQbN9znQ295sx76VC,0.511,0.622,0.425,sad
157kvk58Qr04AiuDv2aQWd,0.616,0.202,0.0773,relaxed
0fJFBbpUxTwjhh1ScBQjeX,0.754,0.804,0.972,happy
61mWefnWQOLf90gepjOCb3,0.354,0.982,0.194,happy
0s8OsDxW96cl290PcsI2mX,0.524,0.919,0.848,happy
2SbIONplUQ0BvXyRgGDgCz,0.605,0.319,0.273,sad
6AlzF33SOFB8vfrmABo0jV,0.653,0.907,0.238,happy
7uI4m3uAKy2WWH1mJZAYzO,0.339,0.142,0.121,relaxed
2k9N4caeCIJLOWwWwssrEM,0.772,0.256,0.357,sad
7INi4pMPG4IE0Smx5y4KVf,0.7490000000000001,0.6990000000000001,0.935,happy
5zfsg3FNA03fCUZzW2a9Fr,0.158,0.0963,0.0395,sad
2id8E4WvczfKHB4LHI7Np3,0.59,0.828,0.636,happy
6KuzTwyczjBp1C4f60Y5ID,0.5529999999999999,0.24,0.1639999999999999,relaxed
2viJufnGlsjR1X51CEHpeg,0.602,0.926,0.574,happy
4UmpEQtTlhBOxDPePaK8qR,0.6509999999999999,0.503,0.5579999999999999,sad
6CY6TBcuh13KEk34pMnZA8,0.211,0.0147,0.0667,relaxed
3eqyYjMYUHGlmtCP4C4iSX,0.5720000000000001,0.99,0.397,happy
7JrSIPcfkWhDzxWII8Jz7V,0.32,0.256,0.191,relaxed
0T3UHut7JmCi5jcgYiMawm,0.444,0.4970000000000001,0.25,relaxed
7lSHfDPdyGdRyG234h5ToK,0.464,0.38,0.0558,relaxed
5jkUfQV3wlplyoz0PUja09,0.631,0.547,0.962,happy
4xxyCh7xkK30LVBO81poif,0.879,0.908,0.759,happy
0sSxUKtpE11r5VVx1DIMww,0.282,0.476,0.186,sad
7lL2lMWNtzOcf5HnEudNgn,0.813,0.619,0.774,happy
2MlnLVsrTJmHmdpzJQcQ6w,0.639,0.974,0.353,happy
2G7cxwbFSMneFgTMdnvICw,0.368,0.967,0.537,happy
1ZMiCix7XSAbfAJlEZWMCp,0.5670000000000001,0.267,0.0592,sad
6Zr0mt1HdVUwTEdMwqPXsC,0.332,0.255,0.134,sad
1FunUekKzZ9Mgt3BMYCrfF,0.537,0.201,0.196,sad
2F6FfZ4w8z3eJpSxPotVO5,0.468,0.769,0.17,happy
3iGMErA58MMTYT1mBkUkRf,0.7,0.7509999999999999,0.246,happy
4uqNn56KFQ7NtJ35xWZKvf,0.491,0.831,0.828,happy
26AYR77170U49cMcXB7aRV,0.411,0.962,0.622,happy
3mMd2MGvEIDAfMfvcb9wsC,0.416,0.11,0.347,relaxed
0IvaKmBYBLVcdP0Ft8Dwik,0.579,0.411,0.125,sad
3OjwAIOhan5AIGS2p6fJrt,0.474,0.161,0.357,relaxed
0BEkkhhqcCNx6VLMtshOiT,0.42,0.135,0.155,relaxed
71Znjl8mUrHfSg38OQU8bb,0.5870000000000001,0.713,0.816,sad
0x4CFzoSdqVq5qTGgwZFuX,0.5,0.185,0.159,sad
16A82OAjqWawjDM8K5HCdm,0.428,0.0517,0.13,relaxed
43p1IlKF0PBgwkqzS2EdCk,0.609,0.912,0.5329999999999999,happy
7hJZMJqFRlypzSlxC7Kn8n,0.205,0.202,0.086,relaxed
06G5MnuMA3cLbNwjFs8zIS,0.2,0.138,0.138,relaxed
69VbrwGah98lR7iuXkrk7e,0.614,0.498,0.418,sad
0TEW7oRDKD2mjJQH507ni4,0.532,0.664,0.075,happy
3DZ7DFolE5U2xEGIzFjeGo,0.273,0.161,0.0503,relaxed
7d44sL4znFm5HZ6ltUVqbI,0.475,0.109,0.405,relaxed
2T2EemW8X3GlKvJe1gxpBC,0.517,0.397,0.195,relaxed
6s2T9kuNYNZKsG5Fa1LiDN,0.481,0.922,0.246,happy
0aaTrekfgJgLiH00lnPKm7,0.64,0.667,0.288,happy
4QlzkaRHtU8gAdwqjWmO8n,0.526,0.763,0.514,happy
4ogyT8HqLV6IdCepscSkh3,0.467,0.8759999999999999,0.131,happy
4nTeeVQnNghbWWo6k7oPrH,0.352,0.0246,0.174,relaxed
55ux9bDGw3qTVfad3PxSTq,0.312,0.00811,0.0703,relaxed
229MM2St7SnW43nT8ADlG8,0.534,0.957,0.52,happy
4e7yuouxvWPbK1q2kVlgz8,0.478,0.942,0.726,happy
7gb626DDDHoiuVAGZEnlJk,0.481,0.6,0.818,happy
2Foc5Q5nqNiosCNqttzHof,0.794,0.8109999999999999,0.862,happy
0nyrltZrQGAJMBZc1bYvuQ,0.883,0.664,0.8,happy
3YQopTaSSgLSSuzYBZ9bLf,0.544,0.97,0.349,happy
6mnYXjuK0CDzqem4eR5JGU,0.664,0.352,0.45,sad
2No1A7ZuMaBGxz45jmA9Gw,0.0789,0.16,0.0409,relaxed
45DElIx0dXqUH4A88yQFdE,0.242,0.992,0.374,happy
08Hghm2hJpCxJux9YuhCG0,0.547,0.895,0.0353,happy
0G3fbPbE1vGeABDEZF0jeG,0.87,0.657,0.893,happy
2oF7FZHIJbzjeEXZ3D0Ku4,0.403,0.495,0.38,happy
4VxaUj96W2jw9UOtKHu51p,0.484,0.457,0.187,sad
5rLZGAZOstOC3fqhmGChvK,0.284,0.262,0.107,sad
7ANhXB1OJBaTb7kDoAJRLq,0.5660000000000001,0.00792,0.0621,relaxed
2bo6ZMPnFkWCd0VRTMwbcs,0.365,0.00656,0.0809,relaxed
1TSpCeUusXyZ7FiaDuy3x1,0.353,0.0544,0.158,relaxed
4kjbflfFCcNWkBGWvYBSxz,0.373,0.191,0.411,relaxed
2UVLuddklEVak5PXgC7baA,0.6940000000000001,0.8809999999999999,0.924,happy
3ktUAf5M4HiCt6n7Zb323H,0.845,0.7440000000000001,0.6940000000000001,happy
7lUjs7bf1fjKI8HKhbNp6z,0.382,0.907,0.346,happy
3EKKIR8be1kfAAwaz1fzyS,0.59,0.888,0.0715,happy
3ekjqtjoDwy5YLuGtKoXDO,0.508,0.947,0.419,happy
1qv9TWDpXh50DPLgWD4bnH,0.635,0.8079999999999999,0.726,happy
1JO1xLtVc8mWhIoE3YaCL0,0.584,0.3670000000000001,0.588,happy
2KK7OUblFkd7TT9TjWgW7z,0.276,0.251,0.18,sad
2mPMFJvQ0v27gVqe5b6nDn,0.578,0.882,0.623,happy
4QAUGy6k7c3IOAhgWz52r7,0.5720000000000001,0.934,0.204,happy
0M6TLjxixptslrmQpWbRoR,0.539,0.4320000000000001,0.133,sad
3vqt0fEt6I52ANHu7mAlIP,0.535,0.8540000000000001,0.618,happy
6dGnYIeXmHdcikdzNNDMm2,0.557,0.54,0.394,happy
2zYzyRzz6pRmhPzyfMEC8s,0.574,0.913,0.423,happy
48H6uWuBYeeZUiXwb5f69K,0.421,0.935,0.455,happy
3MOdqpj30w4Wk96bBwLJk9,0.502,0.92,0.182,happy
7Ga9ZSdPAcQXQvd1ObVFpm,0.5870000000000001,0.7340000000000001,0.401,happy
3Qsp2uAtcDCrrlknJtUPj8,0.544,0.932,0.337,happy
5gNVTfD1L6QrPgOf0wFo0q,0.383,0.946,0.534,happy
1dssHOp3HpaK9o5c0CL7xU,0.341,0.989,0.119,happy
6RT3PxDEQOa7m6tK502DNa,0.784,0.675,0.8540000000000001,happy
6ruBSXfnFc6raFDFm9YB3r,0.404,0.249,0.284,sad
1V17xHHZgIgZ6H14rinHdi,0.6,0.882,0.347,happy
1IB1GFSTgmeecjscmAJ0lW,0.584,0.835,0.371,happy
2NRZo1Y3T6UaVCz1i8dMqm,0.439,0.454,0.388,sad
2jpL7mFOMzRnbaSj790BfQ,0.545,0.253,0.0529,relaxed
1OdYu7mDO94ydUvfZPaPvP,0.7140000000000001,0.4,0.318,sad
2rx8InAMTVDeZdkLUWHDmA,0.389,0.52,0.654,sad
33gVbwdqw7aRX0Y2zM7qm3,0.52,0.305,0.0389,relaxed
6pGJTJaExyKwwXBmcoyVlY,0.211,0.921,0.351,happy
1PiKcVhlmHPvL7IPjx9dJk,0.636,0.319,0.378,sad
2ZSCy3P1QzpJySCWA6NRIU,0.768,0.852,0.867,happy
6fBwVe6udYdnRqwqo06if8,0.731,0.75,0.639,happy
07htwTiSZVnQfdl38siCIn,0.67,0.417,0.0708,sad
7lRlq939cDG4SzWOF4VAnd,0.21,0.94,0.255,happy
5FRWe0PkPj4CQ4fvibzTEh,0.429,0.356,0.0965,sad
0KyPBZ6PAxzpcAobqxhaHu,0.5479999999999999,0.569,0.265,sad
2jxfHzOYVLmGKejNRHvqoc,0.5760000000000001,0.948,0.193,happy
0QurRfrHz1RGbdPpTx7lLV,0.575,0.202,0.142,relaxed
3iiL6merNpFNX1bny9sfvM,0.4320000000000001,0.34,0.449,sad
4sqIHHGPprOZNdW5zMx36p,0.387,0.00579,0.1369999999999999,relaxed
7FORBAxm1qwuwbYo7Rtz42,0.479,0.221,0.089,relaxed
2qoKkOBw3dAd8AlITOQ2Ca,0.503,0.504,0.67,sad
5AciiCKJKTLKRrAPSrKQy5,0.529,0.214,0.0903,relaxed
6mgKP4yo57GTSMc3fJlyWm,0.283,0.122,0.112,relaxed
6okaxit4V1bU6yIVVsP836,0.435,0.884,0.82,happy
1xHcapGIorRGVlBnWE7X4N,0.463,0.962,0.66,happy
3GuzB4BEWq3bhZM8YydysZ,0.266,0.0028,0.151,relaxed
1HTYYXCKpMWiHRd7qIb6ui,0.31,0.0987,0.0558,relaxed
5d8pKJxoDlYX2SoFR6RCsm,0.705,0.6809999999999999,0.7070000000000001,sad
4sP8BZIZKGVq6jHOSPF17A,0.365,0.119,0.249,relaxed
07FUh3cxCPNQFIIp8aSWCy,0.487,0.111,0.179,sad
6Xb5klX1nnSUxoh2AyZd54,0.674,0.89,0.9,happy
3QP17SZh39ZVczQnopq9BE,0.647,0.235,0.0382,sad
4L2K7JKseFCBoHMZEAszW0,0.435,0.155,0.0935,sad
2gFBh7NnEfSeBoZZDB5d2C,0.463,0.179,0.183,sad
0DVw5GHPCUImZ8VmRdlbmx,0.578,0.0154,0.244,relaxed
64BirkPW9F4XgzoLAiOBCP,0.475,0.498,0.0592,sad
5LAdBsIfjzAsusjc6WSLmH,0.653,0.975,0.911,happy
62X7ld1sa8RHl4zRtSvfHf,0.5579999999999999,0.249,0.111,relaxed
1ko2lVN0vKGUl9zrU0qSlT,0.8029999999999999,0.488,0.624,happy
6vG1pcmNGdG6Vu62I9nLGL,0.348,0.226,0.173,sad
1HdIqEOl9MxoJNsz33VOvW,0.19,0.1669999999999999,0.0491,sad
4fItBSHKBcgKWixN1Idie5,0.247,0.231,0.0485,relaxed
4Hhup3YZfajcC7O0DNbwCq,0.385,0.305,0.172,relaxed
2dqq3YMX6nlJKXhrjY5W4J,0.47,0.526,0.257,sad
59WN2psjkt1tyaxjspN8fp,0.466,0.833,0.6609999999999999,happy
4eMoWR7Lughvru6Rn97uPi,0.526,0.493,0.574,sad
3Uz3K1Ctq6MOIDqRddKHXo,0.376,0.277,0.309,sad
62LJFaYihsdVrrkgUOJC05,0.898,0.271,0.742,happy
3Jrf9MHZZWx3cXBeMkZWUu,0.8059999999999999,0.847,0.97,happy
1wHkIswzW9zGCOLDBYbHFL,0.696,0.8240000000000001,0.667,happy
6a8U8DihiuewRpRQ2OOCVU,0.534,0.019,0.157,relaxed
4pWowM3xMkRYgHsIJDf61f,0.394,0.0807,0.0394,relaxed
6iQ6AKHlGjQTrpZIqfOtyK,0.5589999999999999,0.441,0.389,relaxed
7v3tuzPub1Qd490tiVddwF,0.628,0.5870000000000001,0.4,sad
2h23bjG8B3bcD47HBu6bHG,0.72,0.88,0.961,happy
4nZSgFwgYUOyWcBX61JY6j,0.515,0.408,0.308,relaxed
0oB9964bp22Bmok0Dmxlzb,0.6579999999999999,0.765,0.222,happy
13HVjjWUZFaWilh2QUJKsP,0.546,0.311,0.246,sad
72rHjyz3i7K90Hk1eF1f0c,0.596,0.528,0.15,sad
0QeI79sp1vS8L3JgpEO7mD,0.309,0.93,0.376,happy
0vK80mtYypq4dAwQelZ2Dh,0.579,0.784,0.562,happy
1C2JiKNMjv8FaZlrgwObBJ,0.301,0.189,0.0379,relaxed
0dcKsPZVWa64MvnoCes49q,0.544,0.316,0.173,sad
2shD8wlebq8fDg6ChqOPkC,0.741,0.812,0.146,happy
5ABnK6bOqbsIRVsrc1UBOt,0.775,0.8759999999999999,0.797,happy
38TXeCvUUqf3PeoPvnERV6,0.591,0.931,0.6729999999999999,happy
1Qf07UNBIu1XolBnl7XTi8,0.614,0.96,0.0392,happy
5QGNwI8U3o9mQg7RR3yOPj,0.238,0.191,0.0365,relaxed
7zWQ9qz0vAK75QBTGLZ0Wb,0.54,0.574,0.225,sad
7Ar4G7Ci11gpt6sfH9Cgz5,0.645,0.598,0.913,happy
528rajP3OyhornDwrsQrt4,0.475,0.907,0.408,happy
0bMcjygjhkTVB8T4r3xCde,0.383,0.101,0.242,relaxed
1QTixxvaGxwe6GF8PBwAve,0.515,0.496,0.442,happy
2ihCaVdNZmnHZWt0fvAM7B,0.457,0.757,0.417,happy
29IRVQao62okE22TDamSnm,0.3670000000000001,0.915,0.215,happy
4ytv5Yzyal3LzKyMjRXjse,0.46,0.59,0.212,sad
3JbE6e17yvNdPggjPDrCyO,0.488,0.777,0.481,happy
4gkoh2vAD57fGEITzteaUh,0.489,0.357,0.0388,sad
6wGMLoEqD2k3RBXFHD0yUp,0.588,0.598,0.866,happy
1uVk6S6Fpkrmji0iTpgKEC,0.3670000000000001,0.121,0.0926,sad
1MwGbyzRmPXWABLIdW8tzG,0.387,0.669,0.414,sad
0efOqjQkOgWPEZTzAZSB6j,0.575,0.373,0.123,relaxed
5aFSzu0b7ccAYjTkbTNTsQ,0.383,0.446,0.213,sad
7nC2EOpMnpDT2DkvniimSm,0.389,0.1,0.0676,relaxed
5QlL4Rxjw3MQbx8Xvs75ts,0.448,0.591,0.303,sad
4IMBnBRqm9RALmLrRqfMor,0.48,0.561,0.541,sad
0ACACkoHUwgfgY5CxVIL4N,0.693,0.565,0.6920000000000001,happy
0n2X57zaddr0ODIxUb64Sx,0.632,0.469,0.316,relaxed
534nbCFk48DR1UQt2XlxSx,0.517,0.0145,0.5489999999999999,relaxed
1iTzI4NSQNLIETWDJ1WNWi,0.15,0.875,0.156,happy
5drK2kTE2mrUdV33iHWyrx,0.465,0.8440000000000001,0.155,happy
56oqWZUaA8ZmHQCH3lCRI3,0.5870000000000001,0.882,0.0653,happy
3RlwtjeKhemCfiPvwMFozS,0.435,0.154,0.0799,relaxed
4iVWQTuwKG4JKtGOjx6T9V,0.49,0.521,0.148,sad
6vxHp3CDNo0afgKGp2yi1E,0.626,0.816,0.7979999999999999,happy
3SdkYA8frHe3BMZsPVPrRq,0.369,0.0283,0.119,relaxed
4BntWROKZB5E0Y0K3LoHSQ,0.211,0.0838,0.0404,relaxed
3bN4tg6rnNPy9GCkGhym4T,0.5770000000000001,0.8079999999999999,0.8690000000000001,happy
6qTP59Amjny78Qd8zayuNW,0.614,0.98,0.179,happy
11oVQ68B4PnVQHIY6svpXg,0.221,0.183,0.057,relaxed
4sYNRSlV9pGInYcbsC18Jz,0.312,0.0185,0.147,relaxed
3EQPb4sdkNPCHb6AMyUTXj,0.6920000000000001,0.00643,0.16,relaxed
5Z8onMr6EW2eNDamrDoWi5,0.244,0.254,0.0909,sad
5pTWpY8l7B1XcQnijEFGFj,0.795,0.71,0.845,happy
5FXnCOAkMUAf4QIS56MRQL,0.522,0.0781,0.0796,relaxed
7Ln0DgKSrDG0ALbtNwGeml,0.636,0.248,0.138,relaxed
1EyctTkkGJVS3UYTuy8YZM,0.435,0.0595,0.0898,relaxed
6CKu6K0xvozAgFlQq44Z56,0.491,0.217,0.0647,relaxed
24PDuLZfLOKtAgh4axr36e,0.449,0.163,0.0501,relaxed
0zNqfg3MpUGku4T6h2Pmab,0.424,0.3229999999999999,0.436,relaxed
4ZYFWXoHCIdsdgUdOMK9fr,0.0903,0.362,0.0964,sad
2RlgNHKcydI9sayD2Df2xp,0.388,0.338,0.477,happy
5DiXcVovI0FcY2s0icWWUu,0.578,0.8170000000000001,0.726,happy
6264zKFgXM13JuRBX4MMyD,0.328,0.826,0.341,happy
6MM22AtXB7I5gfTErMF0mJ,0.398,0.0887,0.356,sad
4LpOPF5RXZhS1GLzclhyaT,0.594,0.7659999999999999,0.453,happy
7u5dBtASrtOuBTTZjJrvuJ,0.364,0.925,0.301,happy
33iv3wnGMrrDugd7GBso1z,0.494,0.946,0.741,happy
1HOMkjp0nHMaTnfAkslCQj,0.586,0.7,0.897,happy
29pQasEiyy3Otgq55dzyTt,0.563,0.882,0.296,happy
1Lq9ieTRd9TtXXBh5y63E6,0.665,0.56,0.414,sad
2cRD4yq8e8wd6PxS0zhuW3,0.378,0.0181,0.16,relaxed
4cLXtRF6cIFGcuid2OLyUU,0.6559999999999999,0.723,0.412,happy
5vckEy9NZ6kirDU4UX4bVl,0.5870000000000001,0.85,0.528,happy
5llPdGZJjJFJv9aL6ZaiLY,0.534,0.765,0.117,happy
4zRkmGHVgGGnJMhemMXD6I,0.764,0.245,0.356,sad
7D04SRPxcqHXjoK0YFPuAq,0.428,0.00129,0.13,relaxed
6UBjSnyP1O5W5ndJoO9vUk,0.705,0.743,0.374,happy
0kox8HaEK0EfeWcNVTOKTy,0.211,0.00977,0.13,relaxed
2OAOS8qkuKu5Kd8TvA5BAA,0.268,0.494,0.136,sad
7LgkgNtOYgWfSJsGgDXFop,0.541,0.967,0.134,happy
0melIwOKh1JH4RjI1Is10w,0.509,0.583,0.67,happy
73SpzrcaHk0RQPFP73vqVR,0.38,0.219,0.0517,sad
1CLmFKW99S8eJrebO3GB04,0.581,0.4,0.433,sad
46SWSNRB3oAAOu21Apj22z,0.877,0.178,0.442,sad
3AtuVA6OJB7ZxBbMfA5qYx,0.522,0.0155,0.119,relaxed
32dZxkZtsF5Vt3PrJQuV2i,0.479,0.346,0.23,relaxed
7tx0NDsCViutjOyd1c4A28,0.68,0.721,0.267,happy
08EI81e55Lcqg2ZelJOXcG,0.511,0.914,0.393,happy
7Cia4WzapwjMr0NUQF8vf3,0.404,0.48,0.2,sad
2jdeYpaoWR0VMIyKrgQMQE,0.187,0.014,0.144,relaxed
5P8BZ67Vw2CUwAYi12yvYj,0.286,0.14,0.154,relaxed
15VDHAMS4JCLziCjNkmQl1,0.44,0.306,0.201,sad
2fgMzSoDaPrU4EYsrkAwVn,0.284,0.523,0.0697,sad
0kDTkI3VN3LEObv3v3ehhY,0.6609999999999999,0.93,0.3670000000000001,happy
0Ov2L3hgjc5TlxKuBpKOQK,0.62,0.897,0.183,happy
5Q0VxlFh80F3LmbGnuDE4M,0.6809999999999999,0.969,0.26,happy
61fUybL3XS40gcffnnNPoX,0.4920000000000001,0.969,0.5379999999999999,happy
0yfd3MSq6JEsNxOzSLJR7g,0.373,0.178,0.0933,sad
2ZaYFNn1YQuLSVdHhanr4Q,0.545,0.255,0.831,sad
24CJS73HBvYtVguUZBnyAn,0.491,0.197,0.216,relaxed
5bATh5zpKb6uauocsl0XRM,0.56,0.5589999999999999,0.0869,relaxed
6jFX2sHOzh7tpIIOomlrqJ,0.438,0.404,0.4,relaxed
46mPWQpvSFkXrr5nWoWW74,0.271,0.931,0.382,happy
2Uk3uky365BBGidUpOtKvw,0.443,0.973,0.458,happy
6wCsrMyI3DavGvodBx8A7h,0.8640000000000001,0.742,0.6890000000000001,happy
13i7d4s5EkgOIDHdzM0R4w,0.328,0.799,0.502,sad
6HrPFcVFz9wTBqqIrpJ8iB,0.2,0.0212,0.0631,relaxed
7Cx3kiPstZOSKAqTe3LtEi,0.637,0.613,0.598,sad
3SO0vfryYv381w1ImgWONG,0.44,0.919,0.773,happy
59P1nrdEImkAKa1nyW9X2e,0.523,0.833,0.482,sad
3hxqWxFfmbIYcrV0e7wSyL,0.25,0.0084599999999999,0.0638,relaxed
1Vej0qeQ3ioKwpI6FUbRv1,0.524,0.939,0.6609999999999999,happy
6VSmHLLvYAAkzrYFT3LloU,0.298,0.597,0.536,happy
4IrzpCIP60bro2wkBq5dIi,0.354,0.0214,0.148,relaxed
6nek1Nin9q48AVZcWs9e9D,0.449,0.585,0.203,happy
6k1njNBYUIQgWJLG4ed26y,0.6459999999999999,0.938,0.888,happy
4EVpdoFt3L6sAa4hivmWz9,0.778,0.639,0.5429999999999999,sad
6FI69Qkt6C2yBTVLC8zq34,0.134,0.0601,0.0388,relaxed
5b61rcrjF6JG7yq0RRaOLh,0.636,0.912,0.0765,happy
6XRNCAnxJIB1p4RPdFVSq0,0.407,0.308,0.153,sad
22KKy6ftT0i4nyGNCbwc1B,0.319,0.122,0.214,relaxed
4QNjuUkLHj47tEXgA6TFc3,0.274,0.00332,0.17,relaxed
1qlVrqeX158nz91Z72lzaa,0.356,0.0499,0.153,relaxed
3L47u91Y7YIGPpLPBrulh0,0.736,0.356,0.525,happy
